datetime,day_of_week,order_id,order_total,payment_method,number_of_maindishes,number_of_snacks,number_of_drinks,number_of_soups,number_of_extras,is_takeaway
2025-03-13 16:55:00,4,18120,409.0,2,3.0,0.0,0.0,0.0,0.0,1
2025-03-13 16:57:00,4,18121,685.0,1,5.0,2.0,0.0,0.0,2.0,1
2025-03-13 16:59:00,4,18122,496.0,2,3.0,1.0,0.0,0.0,0.0,1
2025-03-13 17:12:00,4,18123,143.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-03-13 17:14:00,4,18124,343.0,2,2.0,1.0,0.0,0.0,0.0,1
2025-03-13 17:16:00,4,18125,387.0,2,3.0,0.0,0.0,0.0,0.0,1
2025-03-13 17:21:00,4,18126,363.0,2,2.0,1.0,1.0,0.0,0.0,1
2025-03-13 17:22:00,4,7158,540.0,3,3.0,2.0,3.0,0.0,0.0,0
2025-03-13 17:29:00,4,18127,409.0,2,3.0,0.0,0.0,0.0,0.0,1
2025-03-13 17:43:00,4,18128,301.0,1,2.0,1.0,0.0,0.0,0.0,1
2025-03-13 17:48:00,4,18129,356.0,2,1.0,3.0,0.0,0.0,0.0,1
2025-03-13 17:49:00,4,7157,254.0,3,2.0,0.0,0.0,0.0,0.0,1
2025-03-13 17:50:00,4,7159,383.0,3,2.0,0.0,2.0,0.0,0.0,0
2025-03-13 17:55:00,4,18131,123.0,1,1.0,0.0,0.0,0.0,0.0,1
2025-03-13 17:59:00,4,18132,375.0,1,1.0,1.0,0.0,2.0,0.0,1
2025-03-13 18:00:00,4,18133,248.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-03-13 18:03:00,4,7161,2022.0,3,6.0,5.0,9.0,4.0,0.0,0
2025-03-13 18:14:00,4,18135,143.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-03-13 18:18:00,4,18136,218.0,2,1.0,1.0,0.0,0.0,0.0,1
2025-03-13 18:25:00,4,18137,139.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-03-13 18:27:00,4,18139,159.0,2,1.0,0.0,1.0,0.0,0.0,1
2025-03-13 18:31:00,4,18140,308.0,2,2.0,1.0,0.0,0.0,0.0,1
2025-03-13 18:33:00,4,18141,353.0,2,2.0,1.0,0.0,0.0,0.0,1
2025-03-13 18:35:00,4,18143,327.0,1,2.0,1.0,0.0,0.0,0.0,1
2025-03-13 18:41:00,4,18144,409.0,2,3.0,0.0,0.0,0.0,0.0,1
2025-03-13 18:43:00,4,18145,268.0,1,2.0,0.0,0.0,0.0,1.0,1
2025-03-13 18:44:00,4,18146,258.0,2,1.0,0.0,0.0,1.0,0.0,1
2025-03-13 18:49:00,4,18147,163.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-03-13 18:51:00,4,18148,411.0,1,3.0,0.0,0.0,0.0,0.0,1
2025-03-13 18:56:00,4,18149,129.0,1,1.0,0.0,0.0,0.0,0.0,1
2025-03-13 19:05:00,4,1119,690.0,3,4.0,0.0,4.0,0.0,0.0,0
2025-03-13 19:18:00,4,7162,498.0,3,3.0,0.0,3.0,0.0,0.0,0
2025-03-13 19:28:00,4,18151,313.0,1,2.0,1.0,0.0,0.0,0.0,1
2025-03-13 19:34:00,4,18152,139.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-03-13 19:35:00,4,1120,636.0,3,3.0,2.0,3.0,0.0,0.0,0
2025-03-13 19:37:00,4,1121,435.0,3,2.0,1.0,2.0,0.0,0.0,0
2025-03-13 19:43:00,4,7160,49.0,3,0.0,0.0,1.0,0.0,0.0,0
2025-03-13 20:06:00,4,18158,314.0,2,2.0,0.0,2.0,0.0,0.0,1
2025-03-13 20:51:00,4,1122,853.0,3,3.0,1.0,3.0,0.0,0.0,0
2025-03-13 21:02:00,4,1123,633.0,3,2.0,0.0,1.0,0.0,0.0,0
2025-03-14 05:54:00,5,18161,525.0,1,3.0,2.0,0.0,0.0,0.0,1
2025-03-14 10:20:00,5,18162,228.0,1,1.0,1.0,0.0,0.0,1.0,1
2025-03-14 15:00:00,5,18163,710.0,2,5.0,1.0,0.0,0.0,0.0,1
2025-03-14 15:39:00,5,7163,278.0,3,2.0,0.0,2.0,0.0,0.0,0
2025-03-14 15:51:00,5,18165,198.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-03-14 15:55:00,5,18166,242.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-03-14 16:22:00,5,7164,486.0,3,3.0,0.0,0.0,1.0,0.0,1
2025-03-14 16:25:00,5,18168,357.0,1,2.0,1.0,0.0,0.0,0.0,1
2025-03-14 16:29:00,5,18169,248.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-03-14 17:04:00,5,7165,125.0,3,1.0,0.0,0.0,0.0,0.0,0
2025-03-14 17:09:00,5,7166,242.0,3,2.0,0.0,0.0,0.0,0.0,1
2025-03-14 17:12:00,5,18172,327.0,1,2.0,1.0,0.0,0.0,0.0,1
2025-03-14 17:16:00,5,18173,139.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-03-14 17:18:00,5,18174,412.0,2,2.0,2.0,0.0,0.0,0.0,1
2025-03-14 17:21:00,5,18175,638.0,1,4.0,2.0,0.0,0.0,0.0,1
2025-03-14 17:22:00,5,18176,212.0,2,1.0,1.0,0.0,0.0,0.0,1
2025-03-14 17:35:00,5,7167,248.0,3,2.0,0.0,0.0,0.0,0.0,1
2025-03-14 17:39:00,5,7168,20.0,3,0.0,1.0,0.0,0.0,0.0,0
2025-03-14 17:52:00,5,18179,386.0,1,2.0,2.0,0.0,0.0,0.0,1
2025-03-14 17:53:00,5,18180,248.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-03-14 17:57:00,5,7169,254.0,3,2.0,0.0,0.0,0.0,0.0,1
2025-03-14 18:00:00,5,18182,327.0,1,2.0,1.0,0.0,0.0,0.0,1
2025-03-14 18:02:00,5,18183,248.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-03-14 18:04:00,5,7170,20.0,3,0.0,1.0,0.0,0.0,0.0,0
2025-03-14 18:06:00,5,18185,757.0,1,5.0,3.0,0.0,0.0,0.0,1
2025-03-14 18:07:00,5,18186,331.0,1,2.0,1.0,0.0,0.0,0.0,1
2025-03-14 18:14:00,5,7178,568.0,3,2.0,1.0,1.0,0.0,0.0,0
2025-03-14 18:15:00,5,18187,153.0,1,1.0,0.0,0.0,0.0,0.0,1
2025-03-14 18:16:00,5,7171,119.0,3,1.0,0.0,0.0,0.0,0.0,0
2025-03-14 18:17:00,5,7172,839.0,3,7.0,2.0,0.0,0.0,0.0,1
2025-03-14 18:19:00,5,18190,615.0,1,5.0,0.0,0.0,0.0,0.0,1
2025-03-14 18:28:00,5,18191,386.0,1,2.0,2.0,0.0,0.0,0.0,1
2025-03-14 18:32:00,5,7173,119.0,3,1.0,0.0,0.0,0.0,0.0,0
2025-03-14 18:35:00,5,18193,353.0,2,2.0,1.0,0.0,0.0,0.0,1
2025-03-14 18:41:00,5,18194,311.0,1,2.0,1.0,0.0,0.0,0.0,1
2025-03-14 18:42:00,5,18195,274.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-03-14 18:44:00,5,18196,317.0,1,1.0,2.0,0.0,0.0,3.0,1
2025-03-14 18:46:00,5,18197,381.0,2,2.0,2.0,0.0,0.0,0.0,1
2025-03-14 18:49:00,5,18198,268.0,1,2.0,0.0,0.0,0.0,1.0,1
2025-03-14 18:53:00,5,18199,208.0,1,1.0,1.0,0.0,0.0,0.0,1
2025-03-14 18:55:00,5,18200,202.0,1,1.0,1.0,0.0,0.0,0.0,1
2025-03-14 18:59:00,5,18201,218.0,2,1.0,1.0,0.0,0.0,0.0,1
2025-03-14 19:01:00,5,7183,1159.0,3,3.0,3.0,3.0,1.0,1.0,0
2025-03-14 19:03:00,5,7179,151.2,3,0.0,0.0,0.0,1.0,1.0,0
2025-03-14 19:11:00,5,7174,367.0,3,3.0,0.0,0.0,0.0,0.0,1
2025-03-14 19:13:00,5,7175,254.0,3,1.0,0.0,0.0,0.0,0.0,0
2025-03-14 19:14:00,5,7176,248.0,3,2.0,0.0,0.0,0.0,0.0,1
2025-03-14 19:15:00,5,18207,208.0,1,1.0,1.0,0.0,0.0,0.0,1
2025-03-14 19:22:00,5,7177,119.0,3,1.0,0.0,0.0,0.0,0.0,0
2025-03-14 19:23:00,5,18209,413.0,2,3.0,0.0,0.0,0.0,0.0,1
2025-03-14 19:24:00,5,7180,134.0,3,1.0,0.0,0.5,0.0,0.0,0
2025-03-14 19:26:00,5,7179,151.2,3,0.0,0.0,0.0,1.0,1.0,0
2025-03-14 19:28:00,5,18211,222.0,2,1.0,1.0,0.0,0.0,0.0,1
2025-03-14 19:30:00,5,18212,429.0,2,3.0,0.0,1.0,0.0,0.0,1
2025-03-14 19:42:00,5,18214,287.0,2,1.0,2.0,0.0,0.0,0.0,1
2025-03-14 19:43:00,5,18215,139.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-03-14 20:02:00,5,7182,367.0,3,3.0,0.0,0.0,0.0,0.0,1
2025-03-14 20:57:00,5,1124,579.0,3,3.0,1.0,3.0,0.0,0.0,0
2025-03-15 12:47:00,6,18221,343.0,1,1.0,1.0,0.0,0.0,1.0,1
2025-03-15 15:15:00,6,18222,242.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-03-15 15:52:00,6,18223,406.0,1,2.0,2.0,0.0,0.0,0.0,1
2025-03-15 15:55:00,6,1125,388.0,3,1.0,1.0,2.0,1.0,1.0,0
2025-03-15 16:07:00,6,18225,353.0,2,2.0,1.0,0.0,0.0,0.0,1
2025-03-15 16:18:00,6,18226,153.0,2,1.0,2.0,0.0,0.0,0.0,1
2025-03-15 16:20:00,6,18228,321.0,1,2.0,1.0,0.0,0.0,0.0,1
2025-03-15 16:24:00,6,18229,304.0,2,2.0,1.0,0.0,0.0,0.0,1
2025-03-15 17:05:00,6,18230,466.0,1,3.0,1.0,0.0,0.0,1.0,1
2025-03-15 17:09:00,6,18231,350.0,1,1.0,2.0,0.0,1.0,0.0,1
2025-03-15 17:10:00,6,18233,287.0,2,1.0,2.0,0.0,0.0,0.0,1
2025-03-15 17:15:00,6,18234,373.0,1,3.0,0.0,0.0,0.0,0.0,1
2025-03-15 17:31:00,6,18235,602.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-03-15 17:36:00,6,18237,242.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-03-15 17:43:00,6,18238,410.0,1,2.0,2.0,0.0,0.0,0.0,1
2025-03-15 17:47:00,6,18239,248.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-03-15 18:00:00,6,18241,341.0,1,2.0,1.0,0.0,0.0,1.0,1
2025-03-15 18:07:00,6,18242,808.0,1,4.0,4.0,0.0,0.0,0.0,1
2025-03-15 18:13:00,6,18243,321.0,1,2.0,1.0,0.0,0.0,0.0,1
2025-03-15 18:14:00,6,18244,297.0,2,1.0,2.0,1.0,0.0,0.0,1
2025-03-15 18:23:00,6,18245,788.0,1,4.0,4.0,0.0,0.0,1.0,1
2025-03-15 18:37:00,6,18246,248.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-03-15 18:39:00,6,18247,906.0,1,6.0,2.0,0.0,0.0,0.0,1
2025-03-15 18:56:00,6,18248,159.0,2,1.0,0.0,1.0,0.0,0.0,1
2025-03-15 19:01:00,6,18249,242.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-03-15 19:06:00,6,18250,656.0,1,4.0,2.0,0.0,0.0,0.0,1
2025-03-15 19:12:00,6,18252,139.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-03-15 19:15:00,6,18253,565.0,2,3.0,2.0,0.0,0.0,0.0,1
2025-03-15 19:47:00,6,18254,248.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-03-15 20:06:00,6,1126,306.0,3,2.0,0.0,2.0,0.0,0.0,0
2025-03-15 20:07:00,6,1127,848.0,3,2.0,0.0,1.0,0.0,0.0,0
2025-03-16 13:01:00,7,18257,906.0,1,5.0,4.0,0.0,0.0,3.0,1
2025-03-16 15:13:00,7,18258,282.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-03-16 15:31:00,7,18259,278.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-03-16 15:54:00,7,18260,139.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-03-16 16:14:00,7,18261,321.0,2,1.0,3.0,0.0,0.0,0.0,1
2025-03-16 16:35:00,7,18262,432.0,1,2.0,1.0,0.0,1.0,0.0,1
2025-03-16 16:36:00,7,18263,376.0,1,2.0,2.0,0.0,0.0,0.0,1
2025-03-16 16:50:00,7,7184,119.0,3,2.0,0.0,0.0,0.0,0.0,0
2025-03-16 17:00:00,7,7185,6.0,3,1.0,0.0,0.0,0.0,0.0,0
2025-03-16 17:09:00,7,18266,280.0,1,0.0,4.0,0.0,0.0,0.0,1
2025-03-16 17:13:00,7,7186,242.0,3,2.0,0.0,0.0,0.0,0.0,1
2025-03-16 17:15:00,7,18269,366.0,2,1.0,3.0,1.0,0.0,0.0,1
2025-03-16 17:16:00,7,1128,415.0,3,2.0,1.0,2.0,0.0,0.0,0
2025-03-16 17:17:00,7,18271,843.0,2,6.0,0.0,0.0,0.0,1.0,1
2025-03-16 17:18:00,7,18272,793.0,2,4.0,4.0,0.0,0.0,0.0,1
2025-03-16 17:23:00,7,18273,143.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-03-16 17:32:00,7,18274,384.0,1,3.0,0.0,0.0,0.0,0.0,1
2025-03-16 17:42:00,7,18275,139.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-03-16 17:46:00,7,18276,332.0,1,2.0,1.0,0.0,0.0,1.0,1
2025-03-16 17:50:00,7,7187,10.0,3,1.0,0.0,0.0,0.0,0.0,0
2025-03-16 17:51:00,7,18279,307.0,1,2.0,1.0,0.0,0.0,0.0,1
2025-03-16 17:52:00,7,18280,278.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-03-16 18:00:00,7,18281,272.0,2,1.0,2.0,1.0,0.0,0.0,1
2025-03-16 18:03:00,7,18282,254.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-03-16 18:04:00,7,18283,707.0,1,4.0,2.0,0.0,1.0,0.0,1
2025-03-16 18:05:00,7,18284,356.0,1,1.0,2.0,0.0,1.0,0.0,1
2025-03-16 18:07:00,7,18285,129.0,1,1.0,0.0,0.0,0.0,0.0,1
2025-03-16 18:08:00,7,18286,159.0,2,1.0,0.0,0.0,0.0,1.0,1
2025-03-16 18:12:00,7,18287,139.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-03-16 18:16:00,7,7190,414.0,3,2.0,0.0,3.0,0.0,0.0,0
2025-03-16 18:17:00,7,18288,357.0,2,2.0,1.0,0.0,0.0,0.0,1
2025-03-16 18:21:00,7,18289,218.0,2,1.0,1.0,0.0,0.0,0.0,1
2025-03-16 18:25:00,7,18290,139.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-03-16 18:26:00,7,7188,267.0,3,3.0,0.0,0.0,0.0,0.0,1
2025-03-16 18:31:00,7,18292,367.0,1,3.0,0.0,0.0,0.0,0.0,1
2025-03-16 18:36:00,7,7192,342.0,3,2.0,0.0,2.0,0.0,0.0,0
2025-03-16 18:42:00,7,18294,298.0,2,2.0,0.0,1.0,0.0,0.0,1
2025-03-16 18:43:00,7,18295,139.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-03-16 18:45:00,7,18296,248.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-03-16 18:46:00,7,1130,338.0,3,2.0,0.0,2.0,0.0,0.0,0
2025-03-16 19:01:00,7,18299,208.0,2,1.0,1.0,0.0,0.0,0.0,1
2025-03-16 19:02:00,7,18301,456.0,2,1.0,1.0,0.0,2.0,0.0,1
2025-03-16 19:03:00,7,18303,143.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-03-16 19:12:00,7,7189,248.0,3,2.0,0.0,0.0,0.0,0.0,1
2025-03-16 19:25:00,7,7191,250.0,3,2.0,0.0,0.0,0.0,0.0,0
2025-03-16 19:33:00,7,1131,499.0,3,1.0,0.0,2.0,0.0,0.0,0
2025-03-16 19:35:00,7,7193,198.0,3,1.0,1.0,0.0,0.0,0.0,1
2025-03-16 20:24:00,7,7194,402.0,3,2.0,2.0,0.0,0.0,1.0,1
2025-03-18 00:00:00,2,18311,3059.0,1,20.0,11.0,0.0,0.0,0.0,1
2025-03-18 15:03:00,2,18312,452.0,1,3.0,1.0,0.0,0.0,0.0,1
2025-03-18 16:28:00,2,18313,278.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-03-18 16:54:00,2,18314,396.0,1,3.0,1.0,0.0,0.0,0.0,1
2025-03-18 17:01:00,2,18315,505.0,1,3.0,2.0,0.0,0.0,0.0,1
2025-03-18 17:07:00,2,7195,248.0,3,2.0,0.0,0.0,0.0,0.0,1
2025-03-18 17:23:00,2,18317,321.0,1,2.0,1.0,0.0,0.0,0.0,1
2025-03-18 17:29:00,2,18319,551.0,2,3.0,2.0,0.0,0.0,0.0,1
2025-03-18 17:36:00,2,7198,357.0,3,2.0,0.0,2.0,0.0,0.0,0
2025-03-18 17:37:00,2,7198,357.0,3,2.0,0.0,2.0,0.0,0.0,0
2025-03-18 17:38:00,2,7196,159.0,3,0.0,0.0,1.0,1.0,1.0,0
2025-03-18 17:45:00,2,18322,343.0,2,2.0,1.0,0.0,0.0,0.0,1
2025-03-18 17:48:00,2,7201,178.0,3,1.0,0.0,1.0,0.0,0.0,0
2025-03-18 17:54:00,2,7209,910.0,3,2.0,1.0,5.0,0.0,0.0,0
2025-03-18 18:00:00,2,7197,192.0,3,1.0,1.0,0.0,0.0,0.0,1
2025-03-18 18:11:00,2,18324,143.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-03-18 18:15:00,2,7202,522.0,3,2.0,2.0,2.0,0.0,0.0,0
2025-03-18 18:19:00,2,7202,522.0,3,2.0,2.0,2.0,0.0,0.0,0
2025-03-18 18:25:00,2,7199,268.0,3,2.0,0.0,1.0,0.0,0.0,0
2025-03-18 18:29:00,2,7200,248.0,3,2.0,0.0,0.0,0.0,0.0,1
2025-03-18 18:30:00,2,18329,139.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-03-18 18:32:00,2,18330,248.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-03-18 18:41:00,2,18332,159.0,2,1.0,0.0,1.0,0.0,0.0,1
2025-03-18 18:49:00,2,7206,1024.0,3,2.0,0.0,4.0,0.0,0.0,0
2025-03-18 18:58:00,2,18334,422.0,2,2.0,2.0,0.0,0.0,0.0,1
2025-03-18 19:02:00,2,7207,412.0,3,2.0,1.0,2.0,0.0,1.0,0
2025-03-18 19:03:00,2,7208,506.0,3,2.0,2.0,2.0,0.0,0.0,0
2025-03-18 19:04:00,2,7205,439.0,3,2.0,2.0,2.0,0.0,0.0,0
2025-03-18 19:06:00,2,7205,439.0,3,2.0,2.0,2.0,0.0,0.0,0
2025-03-18 19:08:00,2,7209,910.0,3,2.0,1.0,5.0,0.0,0.0,0
2025-03-18 19:33:00,2,18335,267.0,1,3.0,0.0,0.0,0.0,0.0,1
2025-03-18 19:37:00,2,7203,23.0,3,1.0,0.0,0.0,0.0,0.0,0
2025-03-18 19:42:00,2,7204,139.0,3,1.0,1.0,0.0,0.0,0.0,0
2025-03-18 19:51:00,2,18338,262.0,2,1.0,1.0,1.0,0.0,1.0,1
2025-03-19 09:48:00,3,18344,600.0,1,3.0,3.0,0.0,0.0,2.0,1
2025-03-19 14:58:00,3,7210,328.0,3,3.0,0.0,2.0,0.0,1.0,0
2025-03-19 14:59:00,3,7210,328.0,3,3.0,0.0,2.0,0.0,1.0,0
2025-03-19 15:07:00,3,18346,303.0,1,1.0,0.0,0.0,0.0,0.0,1
2025-03-19 15:31:00,3,18347,361.0,2,1.0,1.0,0.0,1.0,1.0,1
2025-03-19 16:18:00,3,18348,685.0,1,5.0,2.0,0.0,0.0,0.0,1
2025-03-19 16:30:00,3,7211,354.0,3,2.0,1.0,1.0,0.0,0.0,0
2025-03-19 16:37:00,3,18350,208.0,2,1.0,1.0,0.0,0.0,0.0,1
2025-03-19 16:45:00,3,18351,679.0,2,5.0,1.0,0.0,0.0,0.0,1
2025-03-19 16:50:00,3,18352,409.0,2,3.0,0.0,0.0,0.0,0.0,1
2025-03-19 17:02:00,3,18353,445.0,1,4.0,1.0,0.0,0.0,0.0,1
2025-03-19 17:06:00,3,18354,218.0,1,1.0,0.0,0.0,1.0,0.0,1
2025-03-19 17:26:00,3,7212,268.0,3,2.0,0.0,0.0,0.0,0.0,0
2025-03-19 17:39:00,3,18357,129.0,1,1.0,0.0,0.0,0.0,0.0,1
2025-03-19 17:42:00,3,7213,242.0,3,2.0,0.0,0.0,0.0,0.0,1
2025-03-19 17:47:00,3,18359,252.0,1,2.0,0.0,0.0,0.0,1.0,1
2025-03-19 17:56:00,3,18360,505.0,1,3.0,2.0,0.0,0.0,0.0,1
2025-03-19 18:02:00,3,7214,268.0,3,2.0,0.0,0.0,0.0,1.0,1
2025-03-19 18:11:00,3,18362,278.0,2,1.0,0.0,1.0,1.0,0.0,1
2025-03-19 18:14:00,3,7215,69.0,3,1.0,1.0,0.0,0.0,0.0,0
2025-03-19 18:15:00,3,7215,69.0,3,1.0,1.0,0.0,0.0,0.0,0
2025-03-19 18:22:00,3,7216,262.0,3,3.0,1.0,0.0,0.0,0.0,1
2025-03-19 18:33:00,3,7218,373.0,3,2.0,1.0,2.0,0.0,0.0,0
2025-03-19 18:36:00,3,18365,198.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-03-19 18:40:00,3,1132,812.0,3,4.0,2.0,4.0,0.0,0.0,0
2025-03-19 19:00:00,3,1133,689.0,3,4.0,2.0,2.0,0.0,0.0,0
2025-03-19 19:03:00,3,7217,268.0,3,2.0,0.0,0.0,0.0,1.0,1
2025-03-19 19:10:00,3,18370,402.0,2,2.0,0.0,1.0,0.0,3.0,1
2025-03-19 19:11:00,3,18371,321.0,1,2.0,1.0,0.0,0.0,0.0,1
2025-03-19 19:13:00,3,18372,242.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-03-19 19:21:00,3,7222,630.0,3,3.0,3.0,2.0,0.0,0.0,0
2025-03-19 19:27:00,3,18374,361.0,2,2.0,1.0,0.0,0.0,0.0,1
2025-03-19 19:29:00,3,7219,123.0,3,2.0,0.0,0.0,0.0,0.0,1
2025-03-19 19:50:00,3,7220,380.0,3,2.0,2.0,0.0,0.0,0.0,1
2025-03-19 19:57:00,3,7221,521.0,3,3.0,2.0,0.0,0.0,1.0,1
2025-03-19 20:09:00,3,18378,139.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-03-19 20:12:00,3,7224,396.0,3,2.0,0.0,2.0,0.0,0.0,0
2025-03-20 15:46:00,4,18382,336.0,1,2.0,0.0,0.0,1.0,0.0,1
2025-03-20 15:49:00,4,7225,258.0,3,2.0,1.0,0.0,0.0,0.0,0
2025-03-20 16:27:00,4,18384,383.0,2,2.0,2.0,0.0,0.0,0.0,1
2025-03-20 16:47:00,4,18385,412.0,1,2.0,1.0,0.0,1.0,0.0,1
2025-03-20 16:56:00,4,18386,438.0,1,1.0,5.0,0.0,0.0,1.0,1
2025-03-20 16:57:00,4,18387,274.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-03-20 17:06:00,4,18388,707.0,2,4.0,2.0,2.0,0.0,1.0,1
2025-03-20 17:09:00,4,18389,278.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-03-20 17:17:00,4,7228,357.0,3,2.0,0.0,2.0,0.0,0.0,0
2025-03-20 17:19:00,4,7226,232.0,3,1.0,0.0,0.0,1.0,1.0,1
2025-03-20 17:32:00,4,7227,420.0,3,3.0,1.0,0.0,0.0,0.0,1
2025-03-20 17:41:00,4,18392,639.0,2,4.0,1.0,0.0,0.0,0.0,1
2025-03-20 17:49:00,4,18393,353.0,2,2.0,1.0,0.0,0.0,0.0,1
2025-03-20 17:56:00,4,18394,294.0,2,2.0,0.0,0.0,0.0,1.0,1
2025-03-20 18:01:00,4,18396,242.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-03-20 18:07:00,4,18397,301.0,1,2.0,1.0,0.0,0.0,0.0,1
2025-03-20 18:10:00,4,7232,432.0,3,2.0,1.0,1.0,1.0,0.0,0
2025-03-20 18:18:00,4,7234,535.0,3,1.0,0.0,3.0,0.0,0.0,0
2025-03-20 18:21:00,4,18398,222.0,2,1.0,1.0,0.0,0.0,0.0,1
2025-03-20 18:22:00,4,7229,489.0,3,4.0,1.0,0.0,0.0,0.0,1
2025-03-20 18:24:00,4,1134,520.0,3,3.0,1.0,3.0,0.0,0.0,0
2025-03-20 18:25:00,4,18401,333.0,1,2.0,1.0,0.0,0.0,0.0,1
2025-03-20 18:28:00,4,1135,125.0,3,1.0,0.0,0.0,0.0,0.0,0
2025-03-20 18:44:00,4,7233,681.0,3,2.0,5.0,3.0,0.0,0.0,0
2025-03-20 18:47:00,4,18403,409.0,2,3.0,0.0,0.0,0.0,0.0,1
2025-03-20 19:03:00,4,7234,535.0,3,1.0,0.0,3.0,0.0,0.0,0
2025-03-20 19:09:00,4,7231,258.0,3,2.0,0.0,0.0,0.0,1.0,0
2025-03-20 19:26:00,4,18407,123.0,1,1.0,0.0,0.0,0.0,0.0,1
2025-03-20 19:47:00,4,18410,254.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-03-20 19:49:00,4,1136,735.0,3,4.0,1.0,4.0,0.0,0.0,0
2025-03-20 19:55:00,4,18412,294.0,2,2.0,0.0,0.0,0.0,1.0,1
2025-03-20 20:07:00,4,18413,248.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-03-21 15:20:00,5,18414,211.0,1,0.0,3.0,0.0,0.0,0.0,1
2025-03-21 16:03:00,5,18415,683.0,1,3.0,4.0,0.0,0.0,0.0,1
2025-03-21 16:46:00,5,18416,446.0,2,3.0,1.0,0.0,0.0,0.0,1
2025-03-21 17:03:00,5,18417,452.0,2,2.0,2.0,2.0,0.0,0.0,1
2025-03-21 17:12:00,5,18418,129.0,1,1.0,0.0,0.0,0.0,0.0,1
2025-03-21 17:19:00,5,18420,560.0,2,4.0,0.0,0.0,0.0,0.0,1
2025-03-21 17:20:00,5,18421,763.0,2,5.0,2.0,0.0,0.0,0.0,1
2025-03-21 17:21:00,5,18422,481.0,1,2.0,3.0,0.0,0.0,1.0,1
2025-03-21 17:29:00,5,18423,373.0,1,3.0,0.0,0.0,0.0,0.0,1
2025-03-21 17:36:00,5,7235,222.0,3,2.0,0.0,0.0,0.0,0.0,1
2025-03-21 17:37:00,5,7236,331.0,3,2.0,1.0,0.0,0.0,0.0,1
2025-03-21 17:41:00,5,18426,278.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-03-21 17:50:00,5,7237,242.0,3,2.0,0.0,0.0,0.0,0.0,1
2025-03-21 17:51:00,5,7238,254.0,3,2.0,0.0,0.0,0.0,0.0,1
2025-03-21 17:52:00,5,18430,278.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-03-21 17:54:00,5,7239,119.0,3,1.0,0.0,0.0,0.0,0.0,0
2025-03-21 17:56:00,5,18432,143.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-03-21 18:04:00,5,18433,254.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-03-21 18:05:00,5,7243,339.0,3,2.0,0.0,2.0,0.0,0.0,0
2025-03-21 18:13:00,5,7242,372.0,3,2.0,0.0,3.0,0.0,1.0,0
2025-03-21 18:18:00,5,18434,634.0,1,3.0,2.0,0.0,1.0,0.0,1
2025-03-21 18:24:00,5,18436,242.0,1,2.0,0.0,0.0,0.0,0.0,1
